mmsi,timestamp,lat,lon,sog,cog,heading,vessel_type,destination,draught,length
200006059,2024-01-03T01:12:52.974255+00:00,53.491308,9.914098,19.1,0.0,3.3,72,HAMBURG,7.0,365
200007225,2024-01-01T11:58:01.763089+00:00,51.943026,1.27191,5.7,262.7,262.4,80,HAMBURG,4.8,321
200007225,2024-01-01T12:30:06.507312+00:00,52.014304,1.464645,9.4,117.1,115.3,80,HAMBURG,4.8,321
200007225,2024-01-01T13:02:11.251535+00:00,51.928922,1.631191,8.4,71.2,73.5,80,HAMBURG,4.8,321
200007225,2024-01-01T13:34:15.995758+00:00,51.997768,1.83314,11.3,61.6,58.3,80,HAMBURG,4.8,321
200007225,2024-01-01T14:06:20.739981+00:00,52.082818,1.990398,6.1,89.7,89.3,80,HAMBURG,4.8,321
200007225,2024-01-01T14:38:25.484204+00:00,52.084689,2.313764,7.8,95.1,97.5,80,HAMBURG,4.8,321
200007225,2024-01-01T15:10:30.228427+00:00,52.062315,2.563173,6.8,57.3,60.9,80,HAMBURG,4.8,321
200007225,2024-01-01T15:42:34.972650+00:00,52.175276,2.739448,9.5,43.9,47.4,80,HAMBURG,4.8,321
200007225,2024-01-01T16:14:39.716873+00:00,52.219842,2.782332,8.2,87.8,89.0,80,HAMBURG,4.8,321
200007225,2024-01-01T16:46:44.461096+00:00,52.231671,3.095334,7.0,79.4,77.0,80,HAMBURG,4.8,321
200007225,2024-01-01T17:18:49.205319+00:00,52.274616,3.325651,7.1,83.0,87.9,80,HAMBURG,4.8,321
200007225,2024-01-01T17:50:53.949542+00:00,52.287065,3.42716,8.8,61.1,57.0,80,HAMBURG,4.8,321
200007225,2024-01-01T18:22:58.693765+00:00,52.410278,3.650527,8.0,132.5,130.9,80,HAMBURG,4.8,321
200007225,2024-01-01T18:55:03.437988+00:00,52.327693,3.740514,7.8,80.4,80.2,80,HAMBURG,4.8,321
200007225,2024-01-01T19:27:08.182211+00:00,52.379725,4.0497,9.6,62.8,60.6,80,HAMBURG,4.8,321
200007225,2024-01-01T19:59:12.926434+00:00,52.446004,4.17864,6.0,72.9,76.3,80,HAMBURG,4.8,321
200007225,2024-01-01T20:31:17.670657+00:00,52.525766,4.437254,10.0,127.5,130.9,80,HAMBURG,4.8,321
200007225,2024-01-01T21:03:22.414879+00:00,52.443313,4.544667,11.4,81.4,85.9,80,HAMBURG,4.8,321
200007225,2024-01-01T21:35:27.159102+00:00,52.489031,4.845325,9.0,90.0,86.2,80,HAMBURG,4.8,321
200007225,2024-01-01T22:07:31.903325+00:00,52.489023,5.064862,9.9,36.9,36.8,80,HAMBURG,4.8,321
200007225,2024-01-01T22:39:36.647548+00:00,52.628907,5.169932,9.0,96.8,93.3,80,HAMBURG,4.8,321
200007225,2024-01-01T23:11:41.391771+00:00,52.607721,5.347699,8.1,63.2,58.7,80,HAMBURG,4.8,321
200007225,2024-01-01T23:43:46.135994+00:00,52.680772,5.492199,10.0,73.0,69.4,80,HAMBURG,4.8,321
200007225,2024-01-02T00:15:50.880217+00:00,52.769433,5.782134,8.7,99.1,98.2,80,HAMBURG,4.8,321
200007225,2024-01-02T00:47:55.624440+00:00,52.74065,5.961829,9.1,61.4,59.2,80,HAMBURG,4.8,321
200007225,2024-01-02T01:20:00.368663+00:00,52.820655,6.108813,9.7,88.1,89.2,80,HAMBURG,4.8,321
200007225,2024-01-02T01:52:05.112886+00:00,52.830488,6.404469,6.9,60.5,62.0,80,HAMBURG,4.8,321
200007225,2024-01-02T02:24:09.857109+00:00,52.915424,6.554774,5.7,80.8,76.0,80,HAMBURG,4.8,321
200007225,2024-01-02T02:56:14.601332+00:00,52.941938,6.71894,12.7,95.7,95.2,80,HAMBURG,4.8,321
200007225,2024-01-02T03:28:19.345555+00:00,52.919949,6.940453,9.9,77.3,80.4,80,HAMBURG,4.8,321
200007225,2024-01-02T04:00:24.089778+00:00,52.982477,7.217202,9.6,60.6,60.9,80,HAMBURG,4.8,321
200007225,2024-01-02T04:32:28.834001+00:00,53.07946,7.389238,8.0,88.6,83.8,80,HAMBURG,4.8,321
200007225,2024-01-02T05:04:33.578224+00:00,53.083305,7.548044,9.9,102.9,101.3,80,HAMBURG,4.8,321
200007225,2024-01-02T05:36:38.322447+00:00,53.030152,7.780955,7.9,37.4,33.5,80,HAMBURG,4.8,321
200007225,2024-01-02T06:08:43.066670+00:00,53.169145,7.887409,10.3,101.2,105.7,80,HAMBURG,4.8,321
200007225,2024-01-02T06:40:47.810893+00:00,53.118497,8.142528,10.0,51.3,52.3,80,HAMBURG,4.8,321
200007225,2024-01-02T07:12:52.555116+00:00,53.279717,8.34373,9.7,84.1,82.0,80,HAMBURG,4.8,321
200007225,2024-01-02T07:44:57.299339+00:00,53.296659,8.508326,10.1,90.1,91.4,80,HAMBURG,4.8,321
200007225,2024-01-02T08:17:02.043562+00:00,53.296312,8.749046,8.5,77.5,82.4,80,HAMBURG,4.8,321
200007225,2024-01-02T08:49:06.787785+00:00,53.326043,8.883706,8.6,86.0,85.5,80,HAMBURG,4.8,321
200007225,2024-01-02T09:21:11.532008+00:00,53.344094,9.143673,10.4,67.8,64.2,80,HAMBURG,4.8,321
200007225,2024-01-02T09:53:16.276231+00:00,53.424835,9.341229,6.7,126.2,131.1,80,HAMBURG,4.8,321
200007225,2024-01-02T10:25:21.020454+00:00,53.408734,9.363233,9.3,80.6,80.1,80,HAMBURG,4.8,321
200007225,2024-01-02T10:57:25.764677+00:00,53.475415,9.764061,11.9,346.4,344.7,80,HAMBURG,4.8,321
200007225,2024-01-02T11:29:30.508900+00:00,53.543597,9.747618,7.0,0.0,4.8,80,HAMBURG,4.8,321
200008291,2024-01-01T14:28:06.971993+00:00,51.89949,4.548228,13.4,181.0,179.5,70,BREMERHAVEN,6.6,225
200008291,2024-01-01T14:55:40.949106+00:00,52.01028,4.577229,12.0,110.9,110.0,70,BREMERHAVEN,6.6,225
200008291,2024-01-01T15:23:14.926219+00:00,51.969503,4.684227,15.2,63.3,60.8,70,BREMERHAVEN,6.6,225
200008291,2024-01-01T15:50:48.903332+00:00,51.990904,4.726738,17.7,90.7,93.5,70,BREMERHAVEN,6.6,225
200008291,2024-01-01T16:18:22.880445+00:00,51.990062,4.798277,13.7,15.4,18.8,70,BREMERHAVEN,6.6,225
200008291,2024-01-01T16:45:56.857558+00:00,52.082939,4.823885,12.3,63.1,63.4,70,BREMERHAVEN,6.6,225
200008291,2024-01-01T17:13:30.834671+00:00,52.108446,4.874189,14.7,87.3,90.5,70,BREMERHAVEN,6.6,225
200008291,2024-01-01T17:41:04.811784+00:00,52.116119,5.038845,15.5,95.7,93.3,70,BREMERHAVEN,6.6,225
200008291,2024-01-01T18:08:38.788898+00:00,52.106655,5.133594,12.4,8.7,4.8,70,BREMERHAVEN,6.6,225
200008291,2024-01-01T18:36:12.766011+00:00,52.18342,5.145309,13.8,81.6,83.9,70,BREMERHAVEN,6.6,225
200008291,2024-01-01T19:03:46.743124+00:00,52.204202,5.286738,11.6,111.3,112.3,70,BREMERHAVEN,6.6,225
200008291,2024-01-01T19:31:20.720237+00:00,52.171788,5.369995,14.9,307.0,302.7,70,BREMERHAVEN,6.6,225
200008291,2024-01-01T19:58:54.697350+00:00,52.19564,5.338353,13.3,46.7,44.3,70,BREMERHAVEN,6.6,225
200008291,2024-01-01T20:26:28.674463+00:00,52.328258,5.479244,14.5,131.4,127.5,70,BREMERHAVEN,6.6,225
200008291,2024-01-01T20:54:02.651576+00:00,52.200675,5.624209,10.9,24.5,28.4,70,BREMERHAVEN,6.6,225
200008291,2024-01-01T21:21:36.628689+00:00,52.371809,5.702045,14.2,152.0,150.2,70,BREMERHAVEN,6.6,225
200008291,2024-01-01T21:49:10.605802+00:00,52.368404,5.703855,11.4,50.3,52.4,70,BREMERHAVEN,6.6,225
200008291,2024-01-01T22:16:44.582915+00:00,52.488489,5.848307,11.5,115.9,112.5,70,BREMERHAVEN,6.6,225
200008291,2024-01-01T22:44:18.560028+00:00,52.429173,5.970351,11.1,37.0,42.0,70,BREMERHAVEN,6.6,225
200008291,2024-01-01T23:11:52.537141+00:00,52.51759,6.036931,14.2,122.0,125.8,70,BREMERHAVEN,6.6,225
200008291,2024-01-01T23:39:26.514254+00:00,52.495539,6.072159,14.3,46.9,51.1,70,BREMERHAVEN,6.6,225
200008291,2024-01-02T00:07:00.491367+00:00,52.551841,6.13237,15.5,48.8,45.0,70,BREMERHAVEN,6.6,225
200008291,2024-01-02T00:34:34.468481+00:00,52.613765,6.203148,9.6,102.3,106.8,70,BREMERHAVEN,6.6,225
200008291,2024-01-02T01:02:08.445594+00:00,52.584565,6.336853,11.8,32.2,30.7,70,BREMERHAVEN,6.6,225
200008291,2024-01-02T01:29:42.422707+00:00,52.688289,6.402063,10.9,124.4,123.5,70,BREMERHAVEN,6.6,225
200008291,2024-01-02T01:57:16.399820+00:00,52.619546,6.502624,10.6,29.6,33.5,70,BREMERHAVEN,6.6,225
200008291,2024-01-02T02:24:50.376933+00:00,52.71473,6.556594,13.1,61.2,63.3,70,BREMERHAVEN,6.6,225
200008291,2024-01-02T02:52:24.354046+00:00,52.776901,6.669784,14.0,67.5,62.9,70,BREMERHAVEN,6.6,225
200008291,2024-01-02T03:19:58.331159+00:00,52.79454,6.712422,12.3,50.5,48.8,70,BREMERHAVEN,6.6,225
200008291,2024-01-02T03:47:32.308272+00:00,52.88813,6.825773,13.5,141.1,137.1,70,BREMERHAVEN,6.6,225
200008291,2024-01-02T04:15:06.285385+00:00,52.784905,6.908926,11.0,269.8,272.3,70,BREMERHAVEN,6.6,225
200008291,2024-01-02T04:42:40.262498+00:00,52.784889,6.904004,13.1,29.8,26.2,70,BREMERHAVEN,6.6,225
200008291,2024-01-02T05:10:14.239611+00:00,52.834899,6.93267,12.1,65.3,64.0,70,BREMERHAVEN,6.6,225
200008291,2024-01-02T05:37:48.216724+00:00,52.948407,7.179098,14.1,32.6,30.6,70,BREMERHAVEN,6.6,225
200008291,2024-01-02T06:05:22.193837+00:00,52.97105,7.193602,11.2,299.1,297.8,70,BREMERHAVEN,6.6,225
200008291,2024-01-02T06:32:56.170950+00:00,52.982036,7.173891,13.1,103.3,102.2,70,BREMERHAVEN,6.6,225
200008291,2024-01-02T07:00:30.148064+00:00,52.951544,7.302771,9.3,50.7,48.3,70,BREMERHAVEN,6.6,225
200008291,2024-01-02T07:28:04.125177+00:00,53.076805,7.455901,13.1,159.1,158.0,70,BREMERHAVEN,6.6,225
200008291,2024-01-02T07:55:38.102290+00:00,53.007996,7.48217,11.4,24.1,24.5,70,BREMERHAVEN,6.6,225
200008291,2024-01-02T08:23:12.079403+00:00,53.157947,7.549397,12.7,56.5,55.2,70,BREMERHAVEN,6.6,225
200008291,2024-01-02T08:50:46.056516+00:00,53.273641,7.72389,14.2,204.9,209.6,70,BREMERHAVEN,6.6,225
200008291,2024-01-02T09:18:20.033629+00:00,53.179861,7.680328,12.4,65.5,69.6,70,BREMERHAVEN,6.6,225
200008291,2024-01-02T09:45:54.010742+00:00,53.221463,7.771631,13.9,100.1,95.7,70,BREMERHAVEN,6.6,225
200008291,2024-01-02T10:13:27.987855+00:00,53.198434,7.900954,12.2,111.8,113.8,70,BREMERHAVEN,6.6,225
200008291,2024-01-02T10:41:01.964968+00:00,53.163335,7.988754,15.0,42.7,42.3,70,BREMERHAVEN,6.6,225
200008291,2024-01-02T11:08:35.942081+00:00,53.254479,8.072894,16.6,86.4,87.0,70,BREMERHAVEN,6.6,225
200008291,2024-01-02T11:36:09.919194+00:00,53.26074,8.172485,13.1,73.2,75.7,70,BREMERHAVEN,6.6,225
200008291,2024-01-02T12:03:43.896307+00:00,53.273804,8.215698,12.8,26.3,28.5,70,BREMERHAVEN,6.6,225
200008291,2024-01-02T12:31:17.873420+00:00,53.463041,8.309085,10.1,135.2,136.5,70,BREMERHAVEN,6.6,225
200008291,2024-01-02T12:58:51.850533+00:00,53.421335,8.350501,11.5,69.2,71.7,70,BREMERHAVEN,6.6,225
200008291,2024-01-02T13:26:25.827647+00:00,53.457446,8.445443,11.4,92.6,96.3,70,BREMERHAVEN,6.6,225
200008291,2024-01-02T13:53:59.804760+00:00,53.45378,8.526531,13.5,66.0,66.5,70,BREMERHAVEN,6.6,225
200008291,2024-01-02T14:21:33.781873+00:00,53.491356,8.610755,14.2,0.0,3.6,70,BREMERHAVEN,6.6,225
200009750,2024-01-01T16:06:57.349274+00:00,51.924254,1.360135,16.7,335.5,340.2,80,AMSTERDAM,7.3,189
200009750,2024-01-01T16:46:08.707175+00:00,51.854319,1.337686,12.9,90.9,91.3,80,AMSTERDAM,7.3,189
200009750,2024-01-01T17:25:20.065077+00:00,51.852048,1.47628,18.6,17.3,13.3,80,AMSTERDAM,7.3,189
200009750,2024-01-01T18:04:31.422978+00:00,52.003732,1.523436,15.8,129.7,129.9,80,AMSTERDAM,7.3,189
200009750,2024-01-01T18:43:42.780880+00:00,51.886613,1.664691,11.8,271.2,275.5,80,AMSTERDAM,7.3,189
200009750,2024-01-01T19:22:54.138781+00:00,51.888786,1.557582,11.4,50.6,47.6,80,AMSTERDAM,7.3,189
200009750,2024-01-01T20:02:05.496683+00:00,51.947225,1.628728,13.3,85.3,81.3,80,AMSTERDAM,7.3,189
200009750,2024-01-01T20:41:16.854584+00:00,51.952867,1.697809,12.8,123.1,125.3,80,AMSTERDAM,7.3,189
200009750,2024-01-01T21:20:28.212486+00:00,51.920448,1.74762,14.6,45.7,47.6,80,AMSTERDAM,7.3,189
200009750,2024-01-01T21:59:39.570387+00:00,51.958522,1.786647,13.6,337.8,340.4,80,AMSTERDAM,7.3,189
200009750,2024-01-01T22:38:50.928289+00:00,52.043436,1.75203,13.0,118.1,120.3,80,AMSTERDAM,7.3,189
200009750,2024-01-01T23:18:02.286190+00:00,51.949864,1.927445,10.5,102.1,100.3,80,AMSTERDAM,7.3,189
200009750,2024-01-01T23:57:13.644092+00:00,51.928677,2.026665,14.9,7.2,11.8,80,AMSTERDAM,7.3,189
200009750,2024-01-02T00:36:25.001993+00:00,52.053687,2.042552,10.3,94.5,96.2,80,AMSTERDAM,7.3,189
200009750,2024-01-02T01:15:36.359895+00:00,52.039369,2.222999,15.8,218.0,220.6,80,AMSTERDAM,7.3,189
200009750,2024-01-02T01:54:47.717796+00:00,51.991925,2.185915,9.6,108.0,104.6,80,AMSTERDAM,7.3,189
200009750,2024-01-02T02:33:59.075697+00:00,51.952039,2.308814,10.2,8.6,9.0,80,AMSTERDAM,7.3,189
200009750,2024-01-02T03:13:10.433599+00:00,52.002113,2.31635,11.8,63.9,64.6,80,AMSTERDAM,7.3,189
200009750,2024-01-02T03:52:21.791500+00:00,52.044806,2.403615,12.7,24.6,23.6,80,AMSTERDAM,7.3,189
200009750,2024-01-02T04:31:33.149402+00:00,52.114021,2.435274,12.3,131.9,132.8,80,AMSTERDAM,7.3,189
200009750,2024-01-02T05:10:44.507303+00:00,52.012105,2.548767,12.7,353.2,355.4,80,AMSTERDAM,7.3,189
200009750,2024-01-02T05:49:55.865205+00:00,52.067905,2.542141,14.1,60.3,63.2,80,AMSTERDAM,7.3,189
200009750,2024-01-02T06:29:07.223106+00:00,52.114085,2.623167,11.8,160.0,156.1,80,AMSTERDAM,7.3,189
200009750,2024-01-02T07:08:18.581008+00:00,51.969461,2.675694,14.1,8.4,8.6,80,AMSTERDAM,7.3,189
200009750,2024-01-02T07:47:29.938909+00:00,52.148411,2.701979,8.8,137.6,139.4,80,AMSTERDAM,7.3,189
200009750,2024-01-02T08:26:41.296811+00:00,52.045796,2.795659,11.8,60.9,61.8,80,AMSTERDAM,7.3,189
200009750,2024-01-02T09:05:52.654712+00:00,52.129715,2.946146,10.2,273.4,275.7,80,AMSTERDAM,7.3,189
200009750,2024-01-02T09:45:04.012614+00:00,52.133646,2.879923,15.8,61.8,62.8,80,AMSTERDAM,7.3,189
200009750,2024-01-02T10:24:15.370515+00:00,52.183738,2.973432,12.1,100.4,98.8,80,AMSTERDAM,7.3,189
200009750,2024-01-02T11:03:26.728416+00:00,52.165251,3.074364,14.8,159.0,162.6,80,AMSTERDAM,7.3,189
200009750,2024-01-02T11:42:38.086318+00:00,52.027037,3.127504,9.8,1.7,1.9,80,AMSTERDAM,7.3,189
200009750,2024-01-02T12:21:49.444219+00:00,52.114859,3.130094,16.7,311.8,307.3,80,AMSTERDAM,7.3,189
200009750,2024-01-02T13:01:00.802121+00:00,52.169205,3.069355,13.8,92.4,89.3,80,AMSTERDAM,7.3,189
200009750,2024-01-02T13:40:12.160022+00:00,52.160743,3.273376,17.8,298.3,302.7,80,AMSTERDAM,7.3,189
200009750,2024-01-02T14:19:23.517924+00:00,52.202569,3.195584,13.5,84.4,81.8,80,AMSTERDAM,7.3,189
200009750,2024-01-02T14:58:34.875825+00:00,52.226354,3.439071,10.5,262.0,260.3,80,AMSTERDAM,7.3,189
200009750,2024-01-02T15:37:46.233727+00:00,52.225505,3.433064,11.5,108.1,107.0,80,AMSTERDAM,7.3,189
200009750,2024-01-02T16:16:57.591628+00:00,52.192565,3.53359,13.1,206.2,209.2,80,AMSTERDAM,7.3,189
200009750,2024-01-02T16:56:08.949530+00:00,52.119159,3.497517,11.6,18.8,17.8,80,AMSTERDAM,7.3,189
200009750,2024-01-02T17:35:20.307431+00:00,52.196898,3.524014,15.5,70.9,75.1,80,AMSTERDAM,7.3,189
200009750,2024-01-02T18:14:31.665333+00:00,52.248687,3.673693,13.7,146.6,146.8,80,AMSTERDAM,7.3,189
200009750,2024-01-02T18:53:43.023234+00:00,52.181543,3.717992,11.6,21.0,18.1,80,AMSTERDAM,7.3,189
200009750,2024-01-02T19:32:54.381136+00:00,52.275826,3.754111,15.2,75.9,75.9,80,AMSTERDAM,7.3,189
200009750,2024-01-02T20:12:05.739037+00:00,52.297879,3.841938,12.8,99.1,100.9,80,AMSTERDAM,7.3,189
200009750,2024-01-02T20:51:17.096938+00:00,52.266999,4.035093,15.1,194.0,197.3,80,AMSTERDAM,7.3,189
200009750,2024-01-02T21:30:28.454840+00:00,52.115663,3.997464,12.5,35.6,31.1,80,AMSTERDAM,7.3,189
200009750,2024-01-02T22:09:39.812741+00:00,52.213145,4.067229,14.6,16.3,20.7,80,AMSTERDAM,7.3,189
200009750,2024-01-02T22:48:51.170643+00:00,52.379555,4.115967,12.7,141.3,142.8,80,AMSTERDAM,7.3,189
200009750,2024-01-02T23:28:02.528544+00:00,52.266116,4.20676,15.6,201.0,200.2,80,AMSTERDAM,7.3,189
200009750,2024-01-03T00:07:13.886446+00:00,52.202432,4.1823,9.9,348.6,344.5,80,AMSTERDAM,7.3,189
200009750,2024-01-03T00:46:25.244347+00:00,52.371598,4.148082,11.0,109.2,112.5,80,AMSTERDAM,7.3,189
200009750,2024-01-03T01:25:36.602249+00:00,52.318701,4.300407,13.2,60.1,57.3,80,AMSTERDAM,7.3,189
200009750,2024-01-03T02:04:47.960150+00:00,52.381477,4.409439,12.2,222.2,219.3,80,AMSTERDAM,7.3,189
200009750,2024-01-03T02:43:59.318052+00:00,52.348274,4.379379,12.7,80.1,80.7,80,AMSTERDAM,7.3,189
200009750,2024-01-03T03:23:10.675953+00:00,52.365551,4.478067,14.9,84.1,85.4,80,AMSTERDAM,7.3,189
200009750,2024-01-03T04:02:22.033855+00:00,52.36897,4.511313,12.6,81.6,78.1,80,AMSTERDAM,7.3,189
200009750,2024-01-03T04:41:33.391756+00:00,52.393891,4.680019,14.2,13.8,17.8,80,AMSTERDAM,7.3,189
200009750,2024-01-03T05:20:44.749657+00:00,52.481085,4.701407,11.7,136.5,137.9,80,AMSTERDAM,7.3,189
200009750,2024-01-03T05:59:56.107559+00:00,52.42396,4.755528,9.5,154.3,155.7,80,AMSTERDAM,7.3,189
200009750,2024-01-03T06:39:07.465460+00:00,52.30459,4.813047,15.1,13.4,8.6,80,AMSTERDAM,7.3,189
200009750,2024-01-03T07:18:18.823362+00:00,52.414136,4.839121,17.2,58.7,59.6,80,AMSTERDAM,7.3,189
200009750,2024-01-03T07:57:30.181263+00:00,52.457074,4.909878,14.0,0.0,358.8,80,AMSTERDAM,7.3,189
200010330,2024-01-01T17:28:52.914521+00:00,52.394284,4.870674,13.9,126.4,129.6,89,HAMBURG,10.7,169
200010330,2024-01-01T17:44:02.400631+00:00,52.443286,5.072963,10.0,72.9,75.6,89,HAMBURG,10.7,169
200010330,2024-01-01T17:59:11.886742+00:00,52.51826,5.316627,13.4,63.4,63.3,89,HAMBURG,10.7,169
200010330,2024-01-01T18:14:21.372852+00:00,52.58268,5.445003,15.8,117.7,121.3,89,HAMBURG,10.7,169
200010330,2024-01-01T18:29:30.858962+00:00,52.551612,5.504082,17.1,72.3,76.3,89,HAMBURG,10.7,169
200010330,2024-01-01T18:44:40.345073+00:00,52.630421,5.751307,14.2,97.9,102.5,89,HAMBURG,10.7,169
200010330,2024-01-01T18:59:49.831183+00:00,52.592498,6.023597,17.5,33.1,37.4,89,HAMBURG,10.7,169
200010330,2024-01-01T19:14:59.317294+00:00,52.703815,6.096207,12.3,112.5,111.7,89,HAMBURG,10.7,169
200010330,2024-01-01T19:30:08.803404+00:00,52.665349,6.189286,15.0,69.9,68.3,89,HAMBURG,10.7,169
200010330,2024-01-01T19:45:18.289514+00:00,52.795912,6.546377,15.1,50.0,47.4,89,HAMBURG,10.7,169
200010330,2024-01-01T20:00:27.775625+00:00,52.889842,6.658258,15.4,120.3,120.2,89,HAMBURG,10.7,169
200010330,2024-01-01T20:15:37.261735+00:00,52.811137,6.793051,14.5,112.6,113.9,89,HAMBURG,10.7,169
200010330,2024-01-01T20:30:46.747845+00:00,52.745545,6.950395,14.9,63.9,63.2,89,HAMBURG,10.7,169
200010330,2024-01-01T20:45:56.233956+00:00,52.8657,7.195497,12.2,35.7,32.8,89,HAMBURG,10.7,169
200010330,2024-01-01T21:01:05.720066+00:00,52.992628,7.286694,16.9,89.1,86.1,89,HAMBURG,10.7,169
200010330,2024-01-01T21:16:15.206177+00:00,52.996619,7.54362,16.1,80.9,83.5,89,HAMBURG,10.7,169
200010330,2024-01-01T21:31:24.692287+00:00,53.019342,7.68573,14.8,64.3,67.9,89,HAMBURG,10.7,169
200010330,2024-01-01T21:46:34.178397+00:00,53.095261,7.843269,16.1,86.0,89.8,89,HAMBURG,10.7,169
200010330,2024-01-01T22:01:43.664508+00:00,53.106981,8.010724,17.0,64.5,67.5,89,HAMBURG,10.7,169
200010330,2024-01-01T22:16:53.150618+00:00,53.181576,8.167114,15.4,84.4,87.8,89,HAMBURG,10.7,169
200010330,2024-01-01T22:32:02.636728+00:00,53.204592,8.400558,18.5,48.5,47.7,89,HAMBURG,10.7,169
200010330,2024-01-01T22:47:12.122839+00:00,53.272637,8.477423,15.6,98.5,101.0,89,HAMBURG,10.7,169
200010330,2024-01-01T23:02:21.608949+00:00,53.252423,8.612007,12.5,77.1,81.3,89,HAMBURG,10.7,169
200010330,2024-01-01T23:17:31.095060+00:00,53.317677,8.896239,14.7,97.5,98.1,89,HAMBURG,10.7,169
200010330,2024-01-01T23:32:40.581170+00:00,53.294988,9.069493,16.2,82.0,79.2,89,HAMBURG,10.7,169
200010330,2024-01-01T23:47:50.067280+00:00,53.318203,9.234357,17.0,47.7,46.7,89,HAMBURG,10.7,169
200010330,2024-01-02T00:02:59.553391+00:00,53.471545,9.403145,14.6,105.1,102.5,89,HAMBURG,10.7,169
200010330,2024-01-02T00:18:09.039501+00:00,53.434948,9.539145,12.3,73.5,76.6,89,HAMBURG,10.7,169
200010330,2024-01-02T00:33:18.525611+00:00,53.502313,9.76696,13.7,88.3,84.0,89,HAMBURG,10.7,169
200010330,2024-01-02T00:48:28.011722+00:00,53.506187,9.897722,11.5,0.0,359.7,89,HAMBURG,10.7,169
200011302,2024-01-01T18:29:09.294597+00:00,51.269851,3.176781,19.2,277.3,277.3,89,LE_HAVRE,10.8,205
200011302,2024-01-01T19:11:24.983585+00:00,51.24988,3.171718,12.6,220.6,221.5,89,LE_HAVRE,10.8,205
200011302,2024-01-01T19:53:40.672573+00:00,51.146143,3.082934,12.6,321.9,319.3,89,LE_HAVRE,10.8,205
200011302,2024-01-01T20:35:56.361562+00:00,51.174526,3.060647,16.3,67.7,70.0,89,LE_HAVRE,10.8,205
200011302,2024-01-01T21:18:12.050550+00:00,51.177588,3.068119,16.4,278.8,275.5,89,LE_HAVRE,10.8,205
200011302,2024-01-01T22:00:27.739538+00:00,51.193977,2.962721,13.9,235.3,239.0,89,LE_HAVRE,10.8,205
200011302,2024-01-01T22:42:43.428526+00:00,51.078388,2.796075,12.2,32.9,28.3,89,LE_HAVRE,10.8,205
200011302,2024-01-01T23:24:59.117514+00:00,51.169309,2.854903,13.5,185.3,185.9,89,LE_HAVRE,10.8,205
200011302,2024-01-02T00:07:14.806502+00:00,51.021704,2.841304,14.5,256.3,257.3,89,LE_HAVRE,10.8,205
200011302,2024-01-02T00:49:30.495491+00:00,50.991269,2.716039,11.9,5.9,10.1,89,LE_HAVRE,10.8,205
200011302,2024-01-02T01:31:46.184479+00:00,51.071783,2.724358,14.9,234.7,236.5,89,LE_HAVRE,10.8,205
200011302,2024-01-02T02:14:01.873467+00:00,50.97498,2.587528,16.0,233.4,237.9,89,LE_HAVRE,10.8,205
200011302,2024-01-02T02:56:17.562455+00:00,50.906297,2.495215,11.0,110.3,112.7,89,LE_HAVRE,10.8,205
200011302,2024-01-02T03:38:33.251443+00:00,50.895633,2.524008,16.0,286.9,284.1,89,LE_HAVRE,10.8,205
200011302,2024-01-02T04:20:48.940432+00:00,50.940535,2.376583,12.9,136.9,139.2,89,LE_HAVRE,10.8,205
200011302,2024-01-02T05:03:04.629420+00:00,50.915683,2.399876,17.8,170.7,170.2,89,LE_HAVRE,10.8,205
200011302,2024-01-02T05:45:20.318408+00:00,50.771025,2.423664,15.8,272.2,275.5,89,LE_HAVRE,10.8,205
200011302,2024-01-02T06:27:36.007396+00:00,50.779234,2.211292,15.4,221.4,222.8,89,LE_HAVRE,10.8,205
200011302,2024-01-02T07:09:51.696384+00:00,50.755355,2.190262,13.9,205.5,203.2,89,LE_HAVRE,10.8,205
200011302,2024-01-02T07:52:07.385372+00:00,50.671027,2.150093,19.5,345.6,341.1,89,LE_HAVRE,10.8,205
200011302,2024-01-02T08:34:23.074361+00:00,50.687046,2.145987,13.3,247.9,247.2,89,LE_HAVRE,10.8,205
200011302,2024-01-02T09:16:38.763349+00:00,50.659588,2.078324,12.2,53.7,51.1,89,LE_HAVRE,10.8,205
200011302,2024-01-02T09:58:54.452337+00:00,50.685824,2.114025,12.9,250.0,250.9,89,LE_HAVRE,10.8,205
200011302,2024-01-02T10:41:10.141325+00:00,50.658676,2.039243,16.4,215.1,210.8,89,LE_HAVRE,10.8,205
200011302,2024-01-02T11:23:25.830313+00:00,50.551336,1.963747,14.5,250.5,249.3,89,LE_HAVRE,10.8,205
200011302,2024-01-02T12:05:41.519302+00:00,50.52659,1.893722,14.2,288.5,287.8,89,LE_HAVRE,10.8,205
200011302,2024-01-02T12:47:57.208290+00:00,50.539994,1.85356,13.4,231.1,229.3,89,LE_HAVRE,10.8,205
200011302,2024-01-02T13:30:12.897278+00:00,50.447012,1.738257,14.1,49.9,54.3,89,LE_HAVRE,10.8,205
200011302,2024-01-02T14:12:28.586266+00:00,50.475195,1.771674,13.2,246.9,246.2,89,LE_HAVRE,10.8,205
200011302,2024-01-02T14:54:44.275254+00:00,50.410859,1.620669,15.6,149.0,148.1,89,LE_HAVRE,10.8,205
200011302,2024-01-02T15:36:59.964242+00:00,50.336276,1.665498,13.8,229.5,227.7,89,LE_HAVRE,10.8,205
200011302,2024-01-02T16:19:15.653231+00:00,50.306395,1.630494,13.0,311.5,310.7,89,LE_HAVRE,10.8,205
